id,user_id,store_id,distance,order_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,special,eval_set,reordered
701398,163400,1,1.7811621210553137,2046397,19,2,10,1.0,35042,8,0,train,1
701399,163400,1,1.7811621210553137,2046397,19,2,10,1.0,26283,9,15,train,1
701400,163400,1,1.7811621210553137,2046397,19,2,10,1.0,41065,10,0,train,1
701401,163400,1,1.7811621210553137,2046397,19,2,10,1.0,33185,11,50,test,0
701402,163400,1,1.7811621210553137,2046397,19,2,10,1.0,48395,12,30,train,0
701403,163400,1,1.7811621210553137,2046397,19,2,10,1.0,32189,13,30,train,0
701404,163400,1,1.7811621210553137,2046397,19,2,10,1.0,41534,14,0,test,0
997180,163400,1,1.7811621210553137,2905255,20,0,19,5.0,28427,1,30,train,1
997181,163400,1,1.7811621210553137,2905255,20,0,19,5.0,10070,2,15,train,1
997182,163400,1,1.7811621210553137,2905255,20,0,19,5.0,18534,3,0,train,1
997183,163400,1,1.7811621210553137,2905255,20,0,19,5.0,13492,4,0,test,1
997184,163400,1,1.7811621210553137,2905255,20,0,19,5.0,33178,5,15,train,1
997185,163400,1,1.7811621210553137,2905255,20,0,19,5.0,10473,6,0,test,1
997186,163400,1,1.7811621210553137,2905255,20,0,19,5.0,3126,7,0,train,1
997187,163400,1,1.7811621210553137,2905255,20,0,19,5.0,40208,8,0,train,1
997188,163400,1,1.7811621210553137,2905255,20,0,19,5.0,48491,9,30,train,1
997189,163400,1,1.7811621210553137,2905255,20,0,19,5.0,45,10,0,train,1
997190,163400,1,1.7811621210553137,2905255,20,0,19,5.0,29487,11,0,train,1
997191,163400,1,1.7811621210553137,2905255,20,0,19,5.0,35042,12,0,train,1
997192,163400,1,1.7811621210553137,2905255,20,0,19,5.0,26283,13,0,train,1
997193,163400,1,1.7811621210553137,2905255,20,0,19,5.0,41065,14,30,train,1
997194,163400,1,1.7811621210553137,2905255,20,0,19,5.0,28842,15,50,train,1
997195,163400,1,1.7811621210553137,2905255,20,0,19,5.0,47611,16,0,train,1
997196,163400,1,1.7811621210553137,2905255,20,0,19,5.0,29698,17,0,test,1
997197,163400,1,1.7811621210553137,2905255,20,0,19,5.0,21137,18,0,train,1
997198,163400,1,1.7811621210553137,2905255,20,0,19,5.0,23085,19,0,train,0
997199,163400,1,1.7811621210553137,2905255,20,0,19,5.0,42210,20,50,train,0
997200,163400,1,1.7811621210553137,2905255,20,0,19,5.0,41290,21,0,train,1
997201,163400,1,1.7811621210553137,2905255,20,0,19,5.0,48395,22,0,train,1
997202,163400,1,1.7811621210553137,2905255,20,0,19,5.0,41534,23,15,train,1
997203,163400,1,1.7811621210553137,2905255,20,0,19,5.0,45440,24,30,train,0
997204,163400,1,1.7811621210553137,2905255,20,0,19,5.0,15802,25,15,test,0
997205,163400,1,1.7811621210553137,2905255,20,0,19,5.0,29198,26,30,train,0
997206,163400,1,1.7811621210553137,2905255,20,0,19,5.0,3499,27,30,train,0
997207,163400,1,1.7811621210553137,2905255,20,0,19,5.0,17631,28,0,train,1
997208,163400,1,1.7811621210553137,2905255,20,0,19,5.0,31808,29,50,train,0
1056068,163400,1,1.7811621210553137,3079889,23,3,12,3.0,13492,1,0,test,1
1056069,163400,1,1.7811621210553137,3079889,23,3,12,3.0,37728,2,50,train,0
1056070,163400,1,1.7811621210553137,3079889,23,3,12,3.0,28157,3,0,train,1
1056071,163400,1,1.7811621210553137,3079889,23,3,12,3.0,40208,4,0,train,1
1056072,163400,1,1.7811621210553137,3079889,23,3,12,3.0,10473,5,0,train,1
1056073,163400,1,1.7811621210553137,3079889,23,3,12,3.0,35042,6,0,train,1
1056074,163400,1,1.7811621210553137,3079889,23,3,12,3.0,29698,7,0,train,1
1056075,163400,1,1.7811621210553137,3079889,23,3,12,3.0,28842,8,0,train,1
1056076,163400,1,1.7811621210553137,3079889,23,3,12,3.0,24097,9,15,train,1
1056077,163400,1,1.7811621210553137,3079889,23,3,12,3.0,23645,10,15,train,1
787684,163400,1,1.7811621210553137,2299090,25,0,16,7.0,10070,1,0,train,1
787685,163400,1,1.7811621210553137,2299090,25,0,16,7.0,28427,2,0,train,1
787686,163400,1,1.7811621210553137,2299090,25,0,16,7.0,33772,3,30,train,1
787687,163400,1,1.7811621210553137,2299090,25,0,16,7.0,16768,4,0,test,1
787688,163400,1,1.7811621210553137,2299090,25,0,16,7.0,28842,5,0,train,1
787689,163400,1,1.7811621210553137,2299090,25,0,16,7.0,43789,6,15,train,1
787690,163400,1,1.7811621210553137,2299090,25,0,16,7.0,26283,7,15,train,1
787691,163400,1,1.7811621210553137,2299090,25,0,16,7.0,32734,8,0,test,1
787692,163400,1,1.7811621210553137,2299090,25,0,16,7.0,35042,9,15,train,1
787693,163400,1,1.7811621210553137,2299090,25,0,16,7.0,45793,10,0,train,1
787694,163400,1,1.7811621210553137,2299090,25,0,16,7.0,17678,11,30,train,1
787695,163400,1,1.7811621210553137,2299090,25,0,16,7.0,21947,12,15,train,1
787696,163400,1,1.7811621210553137,2299090,25,0,16,7.0,13866,13,0,train,1
909365,163400,1,1.7811621210553137,2650729,27,5,15,1.0,12833,1,30,train,0
51824,163400,1,1.7811621210553137,149821,36,1,7,5.0,6128,1,0,train,1
51825,163400,1,1.7811621210553137,149821,36,1,7,5.0,45,2,15,train,1
51826,163400,1,1.7811621210553137,149821,36,1,7,5.0,47611,3,0,test,1
51827,163400,1,1.7811621210553137,149821,36,1,7,5.0,21137,4,0,test,1
51828,163400,1,1.7811621210553137,149821,36,1,7,5.0,3126,5,0,train,1
51829,163400,1,1.7811621210553137,149821,36,1,7,5.0,13492,6,0,train,1
51830,163400,1,1.7811621210553137,149821,36,1,7,5.0,28157,7,15,train,1
51831,163400,1,1.7811621210553137,149821,36,1,7,5.0,28427,8,0,train,1
51832,163400,1,1.7811621210553137,149821,36,1,7,5.0,10070,9,30,train,1
51833,163400,1,1.7811621210553137,149821,36,1,7,5.0,18534,10,50,test,1
51834,163400,1,1.7811621210553137,149821,36,1,7,5.0,33772,11,15,train,1
51835,163400,1,1.7811621210553137,149821,36,1,7,5.0,6052,12,0,train,1
51836,163400,1,1.7811621210553137,149821,36,1,7,5.0,26283,13,0,train,1
51837,163400,1,1.7811621210553137,149821,36,1,7,5.0,35042,14,0,train,1
51838,163400,1,1.7811621210553137,149821,36,1,7,5.0,40208,15,0,train,1
51839,163400,1,1.7811621210553137,149821,36,1,7,5.0,35762,16,30,train,1
801789,163400,1,1.7811621210553137,2339601,38,0,12,5.0,30340,1,50,train,1
801790,163400,1,1.7811621210553137,2339601,38,0,12,5.0,15290,2,0,train,1
801791,163400,1,1.7811621210553137,2339601,38,0,12,5.0,25146,3,0,train,1
801792,163400,1,1.7811621210553137,2339601,38,0,12,5.0,33178,4,50,train,1
801793,163400,1,1.7811621210553137,2339601,38,0,12,5.0,45,5,0,train,1
801794,163400,1,1.7811621210553137,2339601,38,0,12,5.0,34027,6,15,train,1
801795,163400,1,1.7811621210553137,2339601,38,0,12,5.0,28157,7,15,test,1
801796,163400,1,1.7811621210553137,2339601,38,0,12,5.0,45793,8,0,train,1
801797,163400,1,1.7811621210553137,2339601,38,0,12,5.0,43967,9,0,train,1
801798,163400,1,1.7811621210553137,2339601,38,0,12,5.0,26283,10,15,train,1
801799,163400,1,1.7811621210553137,2339601,38,0,12,5.0,35042,11,30,train,1
801800,163400,1,1.7811621210553137,2339601,38,0,12,5.0,40208,12,0,train,1
494160,163400,1,1.7811621210553137,1442721,40,3,11,7.0,28204,1,15,train,1
494161,163400,1,1.7811621210553137,1442721,40,3,11,7.0,49235,2,0,test,1
494162,163400,1,1.7811621210553137,1442721,40,3,11,7.0,47611,3,30,train,1
494163,163400,1,1.7811621210553137,1442721,40,3,11,7.0,13492,4,0,test,1
494164,163400,1,1.7811621210553137,1442721,40,3,11,7.0,13866,5,0,train,1
494165,163400,1,1.7811621210553137,1442721,40,3,11,7.0,21947,6,0,train,1
494166,163400,1,1.7811621210553137,1442721,40,3,11,7.0,26283,7,15,train,1
494167,163400,1,1.7811621210553137,1442721,40,3,11,7.0,35042,8,15,train,1
494168,163400,1,1.7811621210553137,1442721,40,3,11,7.0,48491,9,30,test,1
494169,163400,1,1.7811621210553137,1442721,40,3,11,7.0,40208,10,0,test,1
434946,163400,1,1.7811621210553137,1272631,48,0,9,5.0,21333,1,15,train,1
434947,163400,1,1.7811621210553137,1272631,48,0,9,5.0,15290,2,15,test,1
434948,163400,1,1.7811621210553137,1272631,48,0,9,5.0,45840,3,0,train,1
434949,163400,1,1.7811621210553137,1272631,48,0,9,5.0,28157,4,15,test,1
434950,163400,1,1.7811621210553137,1272631,48,0,9,5.0,13866,5,30,train,1
434951,163400,1,1.7811621210553137,1272631,48,0,9,5.0,28842,6,0,train,1
434952,163400,1,1.7811621210553137,1272631,48,0,9,5.0,33772,7,0,train,1
434953,163400,1,1.7811621210553137,1272631,48,0,9,5.0,6052,8,15,train,1
434954,163400,1,1.7811621210553137,1272631,48,0,9,5.0,40208,9,0,test,1
434955,163400,1,1.7811621210553137,1272631,48,0,9,5.0,35762,10,0,train,1
648026,163400,1,1.7811621210553137,1895341,64,0,8,13.0,1940,1,0,train,1
648027,163400,1,1.7811621210553137,1895341,64,0,8,13.0,33772,2,0,train,1
648028,163400,1,1.7811621210553137,1895341,64,0,8,13.0,6052,3,0,train,1
648029,163400,1,1.7811621210553137,1895341,64,0,8,13.0,47611,4,0,train,1
648030,163400,1,1.7811621210553137,1895341,64,0,8,13.0,45840,5,15,train,1
648031,163400,1,1.7811621210553137,1895341,64,0,8,13.0,5782,6,0,train,1
648032,163400,1,1.7811621210553137,1895341,64,0,8,13.0,5550,7,50,train,0
648033,163400,1,1.7811621210553137,1895341,64,0,8,13.0,13866,8,15,train,1
648034,163400,1,1.7811621210553137,1895341,64,0,8,13.0,35762,9,0,train,1
648035,163400,1,1.7811621210553137,1895341,64,0,8,13.0,43967,10,0,test,1
648036,163400,1,1.7811621210553137,1895341,64,0,8,13.0,35042,11,0,train,1
648037,163400,1,1.7811621210553137,1895341,64,0,8,13.0,6128,12,0,train,1
648038,163400,1,1.7811621210553137,1895341,64,0,8,13.0,49235,13,0,test,1
648039,163400,1,1.7811621210553137,1895341,64,0,8,13.0,9208,14,0,train,0
648040,163400,1,1.7811621210553137,1895341,64,0,8,13.0,21333,15,0,train,1
648041,163400,1,1.7811621210553137,1895341,64,0,8,13.0,47185,16,0,train,1
648042,163400,1,1.7811621210553137,1895341,64,0,8,13.0,27845,17,0,train,0
1076593,163400,1,1.7811621210553137,3139470,67,1,9,7.0,28157,1,15,train,1
1076594,163400,1,1.7811621210553137,3139470,67,1,9,7.0,1940,2,0,train,1
1076595,163400,1,1.7811621210553137,3139470,67,1,9,7.0,47611,3,15,train,1
1076596,163400,1,1.7811621210553137,3139470,67,1,9,7.0,13866,4,0,train,1
1076597,163400,1,1.7811621210553137,3139470,67,1,9,7.0,27845,5,0,train,1
1076598,163400,1,1.7811621210553137,3139470,67,1,9,7.0,21333,6,0,train,1
1076599,163400,1,1.7811621210553137,3139470,67,1,9,7.0,48491,7,0,test,1
1076600,163400,1,1.7811621210553137,3139470,67,1,9,7.0,28204,8,15,train,1
1076601,163400,1,1.7811621210553137,3139470,67,1,9,7.0,2102,9,15,train,0
1076602,163400,1,1.7811621210553137,3139470,67,1,9,7.0,3800,10,0,train,1
1076603,163400,1,1.7811621210553137,3139470,67,1,9,7.0,28842,11,0,train,1
1076604,163400,1,1.7811621210553137,3139470,67,1,9,7.0,35042,12,0,train,1
1076605,163400,1,1.7811621210553137,3139470,67,1,9,7.0,24184,13,50,train,1
1076606,163400,1,1.7811621210553137,3139470,67,1,9,7.0,40208,14,0,test,1
1076607,163400,1,1.7811621210553137,3139470,67,1,9,7.0,15290,15,0,train,1
1076608,163400,1,1.7811621210553137,3139470,67,1,9,7.0,49683,16,50,train,1
1076609,163400,1,1.7811621210553137,3139470,67,1,9,7.0,33245,17,30,test,0
1076610,163400,1,1.7811621210553137,3139470,67,1,9,7.0,15097,18,0,train,1
1076611,163400,1,1.7811621210553137,3139470,67,1,9,7.0,29553,19,50,test,0
1076612,163400,1,1.7811621210553137,3139470,67,1,9,7.0,37728,20,50,train,1
1076613,163400,1,1.7811621210553137,3139470,67,1,9,7.0,27403,21,0,train,0
1076614,163400,1,1.7811621210553137,3139470,67,1,9,7.0,33772,22,0,test,1
1076615,163400,1,1.7811621210553137,3139470,67,1,9,7.0,6052,23,15,train,1
682548,163400,1,1.7811621210553137,1993709,70,2,11,2.0,45840,1,0,train,1
682549,163400,1,1.7811621210553137,1993709,70,2,11,2.0,28157,2,0,train,1
682550,163400,1,1.7811621210553137,1993709,70,2,11,2.0,40208,3,0,train,1
682551,163400,1,1.7811621210553137,1993709,70,2,11,2.0,44142,4,30,train,0
682552,163400,1,1.7811621210553137,1993709,70,2,11,2.0,15937,5,30,train,1
682553,163400,1,1.7811621210553137,1993709,70,2,11,2.0,42580,6,30,train,0
682554,163400,1,1.7811621210553137,1993709,70,2,11,2.0,41272,7,30,train,0
113562,163400,1,1.7811621210553137,330578,76,0,7,3.0,1940,1,0,train,1
113563,163400,1,1.7811621210553137,330578,76,0,7,3.0,49235,2,0,test,1
113564,163400,1,1.7811621210553137,330578,76,0,7,3.0,5782,3,0,train,1
113565,163400,1,1.7811621210553137,330578,76,0,7,3.0,45840,4,0,train,1
113566,163400,1,1.7811621210553137,330578,76,0,7,3.0,47611,5,0,test,1
113567,163400,1,1.7811621210553137,330578,76,0,7,3.0,27845,6,0,train,1
113568,163400,1,1.7811621210553137,330578,76,0,7,3.0,13866,7,0,train,1
669452,163400,1,1.7811621210553137,1956724,80,2,7,4.0,33772,1,15,train,1
669453,163400,1,1.7811621210553137,1956724,80,2,7,4.0,1940,2,0,train,1
669454,163400,1,1.7811621210553137,1956724,80,2,7,4.0,28157,3,0,train,1
669455,163400,1,1.7811621210553137,1956724,80,2,7,4.0,45840,4,0,train,1
669456,163400,1,1.7811621210553137,1956724,80,2,7,4.0,24184,5,15,train,1
669457,163400,1,1.7811621210553137,1956724,80,2,7,4.0,28204,6,0,train,1
669458,163400,1,1.7811621210553137,1956724,80,2,7,4.0,6052,7,0,train,1
669459,163400,1,1.7811621210553137,1956724,80,2,7,4.0,9208,8,0,train,1
669460,163400,1,1.7811621210553137,1956724,80,2,7,4.0,35762,9,0,train,1
669461,163400,1,1.7811621210553137,1956724,80,2,7,4.0,5067,10,30,train,1
669462,163400,1,1.7811621210553137,1956724,80,2,7,4.0,27845,11,30,train,1
669463,163400,1,1.7811621210553137,1956724,80,2,7,4.0,21947,12,30,train,1
669464,163400,1,1.7811621210553137,1956724,80,2,7,4.0,15290,13,0,train,1
669465,163400,1,1.7811621210553137,1956724,80,2,7,4.0,3126,14,15,train,1
669466,163400,1,1.7811621210553137,1956724,80,2,7,4.0,15097,15,0,train,1
669467,163400,1,1.7811621210553137,1956724,80,2,7,4.0,47611,16,30,train,1
669468,163400,1,1.7811621210553137,1956724,80,2,7,4.0,397,17,0,train,1
746055,163400,1,1.7811621210553137,2176666,87,4,11,2.0,33772,1,0,train,1
746056,163400,1,1.7811621210553137,2176666,87,4,11,2.0,6052,2,0,train,1
746057,163400,1,1.7811621210553137,2176666,87,4,11,2.0,9208,3,0,train,1
746058,163400,1,1.7811621210553137,2176666,87,4,11,2.0,27845,4,0,train,1
746059,163400,1,1.7811621210553137,2176666,87,4,11,2.0,35762,5,15,test,1
746060,163400,1,1.7811621210553137,2176666,87,4,11,2.0,45840,6,15,train,1
746061,163400,1,1.7811621210553137,2176666,87,4,11,2.0,1940,7,15,train,1
746062,163400,1,1.7811621210553137,2176666,87,4,11,2.0,49235,8,0,train,1
746063,163400,1,1.7811621210553137,2176666,87,4,11,2.0,47611,9,15,train,1
746064,163400,1,1.7811621210553137,2176666,87,4,11,2.0,48491,10,0,train,1
746065,163400,1,1.7811621210553137,2176666,87,4,11,2.0,13866,11,0,train,1
746066,163400,1,1.7811621210553137,2176666,87,4,11,2.0,40208,12,0,train,1
746067,163400,1,1.7811621210553137,2176666,87,4,11,2.0,35042,13,0,train,1
746068,163400,1,1.7811621210553137,2176666,87,4,11,2.0,16797,14,0,train,1
746069,163400,1,1.7811621210553137,2176666,87,4,11,2.0,26283,15,0,train,1
746070,163400,1,1.7811621210553137,2176666,87,4,11,2.0,47185,16,0,train,1
746071,163400,1,1.7811621210553137,2176666,87,4,11,2.0,41264,17,15,train,0
724418,163400,1,1.7811621210553137,2113864,89,1,10,0.0,45290,1,0,test,1
724419,163400,1,1.7811621210553137,2113864,89,1,10,0.0,25283,2,30,train,0
724420,163400,1,1.7811621210553137,2113864,89,1,10,0.0,38596,3,0,train,0
724421,163400,1,1.7811621210553137,2113864,89,1,10,0.0,21333,4,15,train,1
724422,163400,1,1.7811621210553137,2113864,89,1,10,0.0,28842,5,0,train,1
724423,163400,1,1.7811621210553137,2113864,89,1,10,0.0,3126,6,0,train,1
724424,163400,1,1.7811621210553137,2113864,89,1,10,0.0,47611,7,0,train,1
903520,163400,1,1.7811621210553137,2632988,90,4,8,3.0,47611,1,0,train,1
903521,163400,1,1.7811621210553137,2632988,90,4,8,3.0,9208,2,0,train,1
903522,163400,1,1.7811621210553137,2632988,90,4,8,3.0,49235,3,0,train,1
903523,163400,1,1.7811621210553137,2632988,90,4,8,3.0,1940,4,0,train,1
903524,163400,1,1.7811621210553137,2632988,90,4,8,3.0,27845,5,0,train,1
903525,163400,1,1.7811621210553137,2632988,90,4,8,3.0,5782,6,0,test,1
903526,163400,1,1.7811621210553137,2632988,90,4,8,3.0,33772,7,0,train,1
903527,163400,1,1.7811621210553137,2632988,90,4,8,3.0,13866,8,0,train,1
903528,163400,1,1.7811621210553137,2632988,90,4,8,3.0,28157,9,0,train,1
903529,163400,1,1.7811621210553137,2632988,90,4,8,3.0,35042,10,15,test,1
903530,163400,1,1.7811621210553137,2632988,90,4,8,3.0,40208,11,0,train,1
903531,163400,1,1.7811621210553137,2632988,90,4,8,3.0,24184,12,0,train,1
903532,163400,1,1.7811621210553137,2632988,90,4,8,3.0,26283,13,0,train,1
903533,163400,1,1.7811621210553137,2632988,90,4,8,3.0,15290,14,0,train,1
903534,163400,1,1.7811621210553137,2632988,90,4,8,3.0,28204,15,0,train,1
903535,163400,1,1.7811621210553137,2632988,90,4,8,3.0,36443,16,15,train,1
903536,163400,1,1.7811621210553137,2632988,90,4,8,3.0,39108,17,15,train,0
903537,163400,1,1.7811621210553137,2632988,90,4,8,3.0,29553,18,0,test,1
903538,163400,1,1.7811621210553137,2632988,90,4,8,3.0,48144,19,0,train,1
608839,163400,1,1.7811621210553137,1779874,92,1,12,3.0,184,1,50,train,0
608840,163400,1,1.7811621210553137,1779874,92,1,12,3.0,1940,2,0,train,1
608841,163400,1,1.7811621210553137,1779874,92,1,12,3.0,27845,3,0,train,1
608842,163400,1,1.7811621210553137,1779874,92,1,12,3.0,49235,4,0,train,1
608843,163400,1,1.7811621210553137,1779874,92,1,12,3.0,5782,5,0,test,1
608844,163400,1,1.7811621210553137,1779874,92,1,12,3.0,47611,6,0,test,1
608845,163400,1,1.7811621210553137,1779874,92,1,12,3.0,28157,7,0,train,1
608846,163400,1,1.7811621210553137,1779874,92,1,12,3.0,28842,8,0,train,1
608847,163400,1,1.7811621210553137,1779874,92,1,12,3.0,3800,9,0,test,1
608848,163400,1,1.7811621210553137,1779874,92,1,12,3.0,40208,10,15,test,1
608849,163400,1,1.7811621210553137,1779874,92,1,12,3.0,26283,11,0,train,1
608850,163400,1,1.7811621210553137,1779874,92,1,12,3.0,24184,12,15,train,1
608851,163400,1,1.7811621210553137,1779874,92,1,12,3.0,35042,13,15,train,1
608852,163400,1,1.7811621210553137,1779874,92,1,12,3.0,31681,14,0,train,1
608853,163400,1,1.7811621210553137,1779874,92,1,12,3.0,36443,15,0,test,1
608854,163400,1,1.7811621210553137,1779874,92,1,12,3.0,25637,16,0,test,1
624164,163400,1,1.7811621210553137,1824922,98,4,15,1.0,1940,1,0,train,1
624165,163400,1,1.7811621210553137,1824922,98,4,15,1.0,45840,2,0,train,1
624166,163400,1,1.7811621210553137,1824922,98,4,15,1.0,28157,3,15,test,1
624167,163400,1,1.7811621210553137,1824922,98,4,15,1.0,6735,4,0,train,1
624168,163400,1,1.7811621210553137,1824922,98,4,15,1.0,13649,5,15,train,1
624169,163400,1,1.7811621210553137,1824922,98,4,15,1.0,397,6,50,train,1
624170,163400,1,1.7811621210553137,1824922,98,4,15,1.0,40055,7,30,train,0
624171,163400,1,1.7811621210553137,1824922,98,4,15,1.0,25146,8,0,test,1
624172,163400,1,1.7811621210553137,1824922,98,4,15,1.0,43967,9,0,train,1
624173,163400,1,1.7811621210553137,1824922,98,4,15,1.0,38200,10,0,test,0
540561,163400,2,2.9045024690462355,1580444,9,5,12,0.0,34126,1,30,train,0
540562,163400,2,2.9045024690462355,1580444,9,5,12,0.0,34449,2,30,test,0
540563,163400,2,2.9045024690462355,1580444,9,5,12,0.0,8670,3,30,train,0
540564,163400,2,2.9045024690462355,1580444,9,5,12,0.0,13866,4,0,train,1
540565,163400,2,2.9045024690462355,1580444,9,5,12,0.0,29487,5,15,train,1
540566,163400,2,2.9045024690462355,1580444,9,5,12,0.0,6845,6,30,train,0
540567,163400,2,2.9045024690462355,1580444,9,5,12,0.0,32710,7,50,train,0
102547,163400,2,2.9045024690462355,299176,24,0,10,4.0,28157,1,0,train,1
102548,163400,2,2.9045024690462355,299176,24,0,10,4.0,41065,2,0,train,1
102549,163400,2,2.9045024690462355,299176,24,0,10,4.0,28842,3,15,train,1
102550,163400,2,2.9045024690462355,299176,24,0,10,4.0,23165,4,0,test,1
102551,163400,2,2.9045024690462355,299176,24,0,10,4.0,32189,5,30,train,1
102552,163400,2,2.9045024690462355,299176,24,0,10,4.0,28427,6,0,train,1
102553,163400,2,2.9045024690462355,299176,24,0,10,4.0,18534,7,0,train,1
102554,163400,2,2.9045024690462355,299176,24,0,10,4.0,10070,8,15,test,1
589948,163400,2,2.9045024690462355,1724039,28,3,9,5.0,49235,1,0,train,0
589949,163400,2,2.9045024690462355,1724039,28,3,9,5.0,29814,2,30,train,1
589950,163400,2,2.9045024690462355,1724039,28,3,9,5.0,45,3,0,train,1
589951,163400,2,2.9045024690462355,1724039,28,3,9,5.0,21137,4,0,train,1
589952,163400,2,2.9045024690462355,1724039,28,3,9,5.0,15097,5,30,train,1
589953,163400,2,2.9045024690462355,1724039,28,3,9,5.0,6052,6,0,train,1
589954,163400,2,2.9045024690462355,1724039,28,3,9,5.0,21947,7,0,test,1
589955,163400,2,2.9045024690462355,1724039,28,3,9,5.0,13866,8,0,train,1
589956,163400,2,2.9045024690462355,1724039,28,3,9,5.0,28427,9,15,train,1
589957,163400,2,2.9045024690462355,1724039,28,3,9,5.0,10070,10,0,train,1
589958,163400,2,2.9045024690462355,1724039,28,3,9,5.0,33772,11,0,train,1
589959,163400,2,2.9045024690462355,1724039,28,3,9,5.0,18534,12,0,train,1
589960,163400,2,2.9045024690462355,1724039,28,3,9,5.0,16768,13,0,test,1
589961,163400,2,2.9045024690462355,1724039,28,3,9,5.0,35042,14,15,train,1
589962,163400,2,2.9045024690462355,1724039,28,3,9,5.0,26283,15,0,train,1
1060505,163400,2,2.9045024690462355,3093382,32,4,12,6.0,49235,1,30,train,1
1060506,163400,2,2.9045024690462355,3093382,32,4,12,6.0,36443,2,0,train,1
1060507,163400,2,2.9045024690462355,3093382,32,4,12,6.0,48491,3,0,train,1
1060508,163400,2,2.9045024690462355,3093382,32,4,12,6.0,45,4,0,train,1
1060509,163400,2,2.9045024690462355,3093382,32,4,12,6.0,47611,5,30,train,1
1060510,163400,2,2.9045024690462355,3093382,32,4,12,6.0,6052,6,0,train,1
1060511,163400,2,2.9045024690462355,3093382,32,4,12,6.0,13866,7,0,train,1
1060512,163400,2,2.9045024690462355,3093382,32,4,12,6.0,21947,8,50,train,1
1060513,163400,2,2.9045024690462355,3093382,32,4,12,6.0,28427,9,0,train,1
1060514,163400,2,2.9045024690462355,3093382,32,4,12,6.0,10070,10,30,train,1
1060515,163400,2,2.9045024690462355,3093382,32,4,12,6.0,33772,11,0,train,1
1060516,163400,2,2.9045024690462355,3093382,32,4,12,6.0,18534,12,30,train,1
1060517,163400,2,2.9045024690462355,3093382,32,4,12,6.0,16768,13,0,train,1
1060518,163400,2,2.9045024690462355,3093382,32,4,12,6.0,40208,14,15,train,1
1060519,163400,2,2.9045024690462355,3093382,32,4,12,6.0,35042,15,30,train,1
1060520,163400,2,2.9045024690462355,3093382,32,4,12,6.0,26283,16,0,test,1
1060521,163400,2,2.9045024690462355,3093382,32,4,12,6.0,31681,17,0,train,1
583859,163400,2,2.9045024690462355,1706988,39,3,12,3.0,28204,1,0,train,0
583860,163400,2,2.9045024690462355,1706988,39,3,12,3.0,30696,2,15,train,0
583861,163400,2,2.9045024690462355,1706988,39,3,12,3.0,47626,3,30,test,0
583862,163400,2,2.9045024690462355,1706988,39,3,12,3.0,1940,4,30,train,0
583863,163400,2,2.9045024690462355,1706988,39,3,12,3.0,5782,5,0,train,1
583864,163400,2,2.9045024690462355,1706988,39,3,12,3.0,36443,6,0,train,1
583865,163400,2,2.9045024690462355,1706988,39,3,12,3.0,34126,7,50,train,1
583866,163400,2,2.9045024690462355,1706988,39,3,12,3.0,15937,8,0,train,1
583867,163400,2,2.9045024690462355,1706988,39,3,12,3.0,23165,9,0,test,1
583868,163400,2,2.9045024690462355,1706988,39,3,12,3.0,16768,10,0,test,1
583869,163400,2,2.9045024690462355,1706988,39,3,12,3.0,18534,11,0,test,1
583870,163400,2,2.9045024690462355,1706988,39,3,12,3.0,33772,12,0,train,1
583871,163400,2,2.9045024690462355,1706988,39,3,12,3.0,6052,13,15,train,1
583872,163400,2,2.9045024690462355,1706988,39,3,12,3.0,35762,14,0,test,1
140131,163400,2,2.9045024690462355,407493,44,3,18,10.0,28204,1,0,train,1
140132,163400,2,2.9045024690462355,407493,44,3,18,10.0,33772,2,30,train,1
140133,163400,2,2.9045024690462355,407493,44,3,18,10.0,35762,3,0,test,1
140134,163400,2,2.9045024690462355,407493,44,3,18,10.0,22475,4,30,train,1
699475,163400,2,2.9045024690462355,2040724,47,2,13,4.0,1940,1,0,test,1
699476,163400,2,2.9045024690462355,2040724,47,2,13,4.0,5782,2,0,train,1
699477,163400,2,2.9045024690462355,2040724,47,2,13,4.0,47611,3,15,train,1
699478,163400,2,2.9045024690462355,2040724,47,2,13,4.0,3800,4,30,test,1
699479,163400,2,2.9045024690462355,2040724,47,2,13,4.0,43967,5,0,train,1
30844,163400,2,2.9045024690462355,90707,77,1,13,1.0,45541,1,50,test,0
30845,163400,2,2.9045024690462355,90707,77,1,13,1.0,49293,2,50,train,0
30846,163400,2,2.9045024690462355,90707,77,1,13,1.0,5978,3,15,test,0
30847,163400,2,2.9045024690462355,90707,77,1,13,1.0,6052,4,15,train,1
30848,163400,2,2.9045024690462355,90707,77,1,13,1.0,33772,5,0,train,1
30849,163400,2,2.9045024690462355,90707,77,1,13,1.0,35762,6,0,test,1
30850,163400,2,2.9045024690462355,90707,77,1,13,1.0,9208,7,0,train,1
896337,163400,2,2.9045024690462355,2612562,91,5,12,1.0,27947,1,50,train,0
896338,163400,2,2.9045024690462355,2612562,91,5,12,1.0,48395,2,0,test,1
896339,163400,2,2.9045024690462355,2612562,91,5,12,1.0,41065,3,15,train,1
896340,163400,2,2.9045024690462355,2612562,91,5,12,1.0,18135,4,50,train,0
896341,163400,2,2.9045024690462355,2612562,91,5,12,1.0,21137,5,0,train,1
896342,163400,2,2.9045024690462355,2612562,91,5,12,1.0,43965,6,30,train,1
